_source.consumerRating,_score,_source.votes,_source.regularPrice,_source.tastingDescription,_source.availableUnits,_source.certificates,_source.name,_source.style,_source.subCategory.description,_source.alcoholPercentage,_source.sweetness,_source.countryName,lat,lon,country_code02,country_code03
5.0,0.5958729,1,159.99,"93 Points, James Suckling: ""Plenty of strawberry character with iron, peaches and hints of chalk. Full-bodied with medium, round tannins and a spicy, cotton-candy and orange-peel aftertaste."" (August 2022)
",48,[],AYALA - NO14 ROSE,,France Wine,12.0,0.0,France,46.603354,1.8883335,FR,FRA
3.4,0.5958729,266,6.99,"Aromas of fresh apple and pear which carry through on the palate. This sparkling wine has just a touch of sweetness balanced by refreshing acidity and a delicate mouth-feel. Serve with lightly spiced chicken or pork or on it's own as a refreshing sipping wine.
",7126,[],BABY CANADIAN SPARKLING,,Canada - Other,6.9,4.0,Canada,61.0666922,-107.991707,CA,CAN
3.9,0.60144746,57,16.99,"A deep and dense wine with aromas of dark fruits, sweet spice, liquorice, dried herbs and crème brûlée. Meanwhile, flavours of blackberry, black cherry, dark chocolate and black pepper attack on the palate. Approachable but packed with complexity for those who want to explore this careful blend.
",462,"['BC VQA', 'All VQA']",BACKYARD VINEYARDS - NOSEY NEIGHBOUR RED 2018,,Canada - BC,13.9,1.0,Canada,61.0666922,-107.991707,CA,CAN
4.0,0.5958729,51,15.99,"A brilliant light gold shimmer sets the tone for this extremely aromatic white blend. Pear, Royal Gala apples, pineapple and a variety of tropical fruits greet the nose, while the friendly and inviting palate boasts notes of baked apple crisp, tangerine, lemon, lime and waves of lychee.
",486,"['BC VQA', 'All VQA']",BACKYARD VINEYARDS - NOSEY NEIGHBOUR WHITE 2019,,Canada - BC,13.0,1.0,Canada,61.0666922,-107.991707,CA,CAN
4.1,0.5958729,17,20.99,"The 2021 Florence Rosé has luscious notes of strawberry, watermelon and cranberry. The palate is bright, elegant and complex with hints of fresh summer berries.
",102,"['BC VQA', 'All VQA']",BAILLIE-GROHMAN - FLORENCE ROSE 2021,,Canada - BC,12.0,1.0,Canada,61.0666922,-107.991707,CA,CAN
2.8,0.5958729,12,21.99,"An expressive aromatic wine with exotic spice, apricot and pineapple. A rich palate with great balance displaying notes of Turkish delight, lychee, and ginger.
",196,"['BC VQA', 'All VQA']",BAILLIE-GROHMAN - GEWURZTRAMINER 2021,,Canada - BC,12.5,2.0,Canada,61.0666922,-107.991707,CA,CAN
4.2,0.60144746,31,19.99,"Fresh and fruit forward. The 2021 Récolte Blanche has a lifted nose exhibiting notes of peach, stone fruit and white flowers. This wine is off-dry in style with balanced sweetness and acidity. The palate is mouth watering and refreshing with a long finish. The blend is Pinot Gris, Gewürztraminer, Schoenburger, Chardonnay and Kerner.
",47,"['BC VQA', 'All VQA']",BAILLIE-GROHMAN RECOLTE BLANCHE 2021,,Canada - BC,12.5,2.0,Canada,61.0666922,-107.991707,CA,CAN
3.1,0.60144746,251,27.99,"A blend of the appellation's four grape varieties of Pinot Noir, Chardonnay, Gamay, Aligoté, the wine is congenial, rounded and full, with a varied bouquet. A thirst-quencher, it is an easy-drinking Crémant, clearcut, clean with a lovely freshness.
",807,[],BAILLY LAPIERRE - CREMANT DE BOURGOGNE RESERVE BRUT,,France Wine,12.0,1.0,France,46.603354,1.8883335,FR,FRA
0.0,0.60144746,0,27.99,False,134,['Organic'],BANDOL - LES HAUTES TERRES EUROPA GRAND CRU ORGANIC,,France Wine,13.5,0.0,France,46.603354,1.8883335,FR,FRA
4.7,0.5958729,10,28.99,"Located in the Fontanieu area, the stone-walled terraces of vineyards retain the soil in the heart of the Bandol appellation. ""One vine stock, one bottle"", is how the winemaker describes the very limited production. A classic, dry rosé. Expressive, elegant and refined aromas of mango and cherry kirsch.
",2,[],BANDOL PROVENCE ROSE - TERRASSES DE FONTANIEU,,France Wine,13.5,0.0,France,46.603354,1.8883335,FR,FRA
4.9,0.5958729,22,64.99,"91 Points, Decanter. This wine's  bouquet is aromatic and distinguished by scents of violet, blackcurrant and blackberries, supported by spicy notes of white pepper and thyme.
",64,[],BANDOL RED - DOMAINE DE LA BEGUDE,,France Wine,13.5,0.0,France,46.603354,1.8883335,FR,FRA
5.0,0.60144746,5,129.99,"97 Points, Decanter: ""Complex nose with deep black berry fruits, spice and hints of polish. Really lovely texture with layers of creamy red and black fruits, spices and powerful but super fine tannins. Great expression of the appellation; powerfully long."" (October 2020)
",27,[],BANDOL RED - DOMAINE DE LA BEGUDE LA BRULADE,,France Wine,13.5,,France,46.603354,1.8883335,FR,FRA
4.8,0.60144746,21,275.99,"A tiled banyuls with brown highlights. Intense roasted notes, predominantly nuts, tobacco, prune and cocoa along with a palette of dried fruits. A superb lively wine, complex, layered and balanced and long in the mouth, with perfectly blended tannins. A great alternative to Ports! To enjoy now.
",48,[],BANYULS - PIETRI GERAUD 1951 VINTAGE,,France Wine,16.0,9.0,France,46.603354,1.8883335,FR,FRA
4.9,0.5958729,27,43.99,"Complex nose of toffee, brown sugar, roasted mocha, cooked plums, orange marmalade. The palate is sweet, rich and firm with prunes, cloves, raisins, chocolate truffles and fig jam.  Fragrant and deliciously long. Great as an apéritif,  it also pairs well with strong cheeses, rich fruit  and dark chocolate cakes and puddings.
",148,[],BANYULS - PIETRI GERAUD MEDITERRANEE 2015,,France Wine,16.0,9.0,France,46.603354,1.8883335,FR,FRA
3.4,0.5958729,25,59.99,"95 Points, Vinous: ""The 2016 Barbaresco is a knock-out. And it is, for lack of a better word, the entry-level wine in this range. Freshly cut flowers, mint, cinnamon, red berry fruit and orange zest are some of the notes that lift from a Barbaresco that is all class. There is plenty of structure, but the purity of the fruit is so striking that the tannins are not especially noticeable. The 2016 is a stunning wine, that's all there is to it. Drinking Window: 2024 - 2036."" (October 2020)
",258,[],BARBARESCO - CANTINA DEL PINO 2018,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
5.0,0.60144746,1,59.99,"92 Points, James Suckling: ""Aromas of dried cherries with a hint of sweaty spice. Medium-bodied with firm, fine-grained tannins which the fruit and minerals ride well with, turning saline on the finish... From organically grown grapes. Best from 2023."" (August 2021)
",206,['Organic'],BARBARESCO - MASSIMO RIVETTI FROI ORGANIC,,Italy Wine,14.0,0.0,Italy,42.6384261,12.674297,IT,ITA
5.0,0.60144746,2,54.99,"93 Points, Wine Spectator: ""Pure and linear in profile, this Barbaresco displays rose, strawberry, cherry, iron and underbrush aromas and flavours. Taut and compact on the finish, leaving a dusting of tannins that line the gums. Best from 2025 through 2043."" (November 2021)
",208,['Organic'],BARBARESCO - MASSIMO RIVETTI ORGANIC,,Italy Wine,14.0,0.0,Italy,42.6384261,12.674297,IT,ITA
5.0,0.60144746,9,129.99,"92 Points, Wine Advocate: ""Nubiola is a trademarked name and not an official vineyard cru. The Pelissero 2016 Barbaresco Nubiola shows rich layers of dark fruit, spice, tar and pressed lilac. There is extra padding and fruit weight in this expression that comes from a sunny but classic vintage. The wine passes smoothly over the palate with integrated and a slightly dusty or dry quality to the tannins. This is a good near or medium-term Barbaresco. Drink Date: 2022 - 2035."" (June 2021)
",13,[],BARBARESCO - PELISSERO NUBIOLA 2016,,Italy Wine,14.5,0.0,Italy,42.6384261,12.674297,IT,ITA
5.0,0.60144746,12,99.99,"95 Points, Vinous: ""The 2017 Barbaresco Tulin is a rich, sensual wine. Young Nebbiolo tannins need a bit of time to soften, but that should not be an issue in time. Sweet red cherry, kirsch, mocha, cinnamon and rose petal all build as this racy, extroverted Barbaresco shows off its considerable charm. Drinking Window: 2022 - 2032."" (October 2020)
",112,[],BARBARESCO - PELISSERO TULIN 2017,,Italy Wine,14.5,0.0,Italy,42.6384261,12.674297,IT,ITA
5.0,0.60144746,11,109.99,"92 Points, Wine Enthusiast: ""Toast, pressed rose, dark spice and wild berry aromas form the nose. Polished and structured, the elegant palate delivers raspberry compote, sour cherry, licorice and a hint of tobacco framed in taut fine-grained tannins. Drink 2021—2029."" (February 2019)
",84,[],BARBARESCO - PIO CESARE 2014,,Italy Wine,14.0,0.0,Italy,42.6384261,12.674297,IT,ITA
4.3,0.60144746,85,51.99,"93 Points, Wine Advocate: ""Packaged in its distinctive brown paper label, the Produttori del Barbaresco 2018 Barbaresco is a beautifully lean and luminous expression of Nebbiolo, and that pretty color should remain intact over time. The aromas are bold and ripe with dark and purple fruit, but the bouquet shows interesting twists with earth, truffle, licorice and grilled herb. As the wine opens in the glass, you begin to notice heavier aromas of raisin and dried apricot. Drink Date: 2023 - 2038."" (June 2022)
",666,[],BARBARESCO - PRODUTTORI DEL BARBARESCO 2018,,Italy Wine,14.0,0.0,Italy,42.6384261,12.674297,IT,ITA
4.7,0.5958729,4,775.0,"Produttori del Barbaresco is renowed for their single vineyard Barbaresco Riservas. The Cru Collectors is an assortment of all nine 2016 Riserva Crus: Asili, Muncagota, Montefico, Montestefano, Ovello, Paje, Pora, Rabaja, and Rio Sordo. A perfect gift for collectors looking to acquire each Riserva, contained within an elegant wooden box.
",11,[],BARBARESCO - PRODUTTORI DEL BARBARESCO CRUS COLLECTION 2017,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
5.0,0.5958729,1,125.99,"93 Points, Wine Advocate: ""Packaged in its distinctive brown paper label, the Produttori del Barbaresco 2018 Barbaresco is a beautifully lean and luminous expression of Nebbiolo, and that pretty color should remain intact over time. The aromas are bold and ripe with dark and purple fruit, but the bouquet shows interesting twists with earth, truffle, licorice and grilled herb. As the wine opens in the glass, you begin to notice heavier aromas of raisin and dried apricot. Drink Date: 2023 - 2038."" (June 2022)
",57,[],BARBARESCO - PRODUTTORI DEL BARBARESCO MAGNUM 2018,,Italy Wine,14.5,0.0,Italy,42.6384261,12.674297,IT,ITA
5.0,0.5958729,5,115.99,"96 Points, Wine Advocate: ""The Sottimano 2016 Barbaresco Basarin is a contained and elegant expression with sharp intensity and defined aromas. You get wild fruit, spice, balsam herb and crushed mineral, all pretty much in equal measure. The wine flexes its muscle, adding volume and weight with each swirl of the glass. It shows energy and fluid movements. Sottimano farms a three-hectare plot in Basarin, in Neive but near the border with Treiso, with 50- to 60-year-old vines. Drink Date: 2022 - 2040."" (July 2020)
",175,[],BARBARESCO - SOTTIMANO BASARIN,,Italy Wine,14.5,0.0,Italy,42.6384261,12.674297,IT,ITA
3.3,0.60144746,6,88.99,"94+ Points, Wine Advocate: ""Considering the untimely passing of Renato Vacca in March of 2020, there is a lot of emotion coming back to this wine: It has always been an expression of Barbaresco nostalgia and romanticism, even when its creator was alive and well, working in these vines located directly under his family house. The Cantina del Pino 2017 Barbaresco Ovello bears his winemaking imprint with balance and elegance that never misses a beat. This vintage offers more density and concentration for sure, and the positioning of the Ovello cru overlooking the Tanaro River Valley sets the wine up for open-knit characteristics and suave softness. Drink Date: 2023 - 2038."" (June 2021)
",7,[],BARBARESCO OVELLO - CANTINA DEL PINO 2017,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
3.6,0.5958729,29,75.99,"98 Points, Vinous - ""The 2016 Barbaresco Riserva Montestefano is another profound wine in this lineup. There is virtually no perception of tannin, as the fruit is so rich and so voluptuous. Dark cherry/plum fruit, spice, menthol, licorice and a whole range of balsamic inflections grow as the Montestefano shows off its class."" (Oct 2020)
",217,[],BARBARESCO RISERVA - PRODUTTORI BARBARESCO MONTESTEFANO 17,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
4.4,0.60144746,7,149.99,"98 Points, Vinous - ""The 2016 Barbaresco Riserva Montestefano is another profound wine in this lineup. There is virtually no perception of tannin, as the fruit is so rich and so voluptuous. Dark cherry/plum fruit, spice, menthol, licorice and a whole range of balsamic inflections grow as the Montestefano shows off its class."" (Oct 2020)
",18,[],BARBARESCO RISERVA - PRODUTTORI BARBARESCO MONTESTEFANO 2017,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
4.4,0.5958729,25,75.99,"97 Points, Wine Spectator - ""This is pure and intense, exuding rose, cherry, strawberry, currant, mineral and wild juniper flavors, driven by the vibrant structure. The tannins are present yet refined, finishing long and resonant. A contrast of power and finesse. Best from 2025 through 2045."" (Nov 2021)
",74,[],BARBARESCO RISERVA - PRODUTTORI DEL BARBARESCO ASILI 2017,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
4.0,0.5958729,4,75.99,"98 Points, Vinous: ""The 2016 Barbaresco Montefico is a jewel of a wine. Freshly cut flowers, minerals, crushed rocks, rose petal and lavender are all finely cut. As always, the Montefico is tense and chiseled in style. Its sense of transparency is simply beguiling. Sage, mint and sweet pipe tobacco are some of the nuances that linger. The Montefico is a Barbaresco that will thrill readers who enjoy taut reds. It blends the fruit richness of the Montestefano with the verve of Ovello. Drinking Window: 2024 - 2041."" (October 2020)
",143,[],BARBARESCO RISERVA - PRODUTTORI DEL BARBARESCO MONTEFICO 17,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
4.3,0.60144746,27,75.99,"97+ Points, Vinous: ""The 2016 Barbaresco Riserva Ovello is the most severe and angular of these wines. It will appeal most to die-hard classicists. Chalk, white pepper, mint and sweet red cherry fruit all grace this chiseled, beautifully translucent Barbaresco. As always, the Ovello needs a number of years in bottle to reveal its charms, which in 2016 are many. It is a positively stellar wine in every way. Drinking Window: 2026 - 2041."" (October 2020)
",195,[],BARBARESCO RISERVA - PRODUTTORI DEL BARBARESCO OVELLO 2017,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
3.8,0.5958729,7,149.99,"97+ Points, Vinous - ""The 2016 Barbaresco Riserva Ovello is the most severe and angular of these wines. It will appeal most to die-hard classicists. Chalk, white pepper, mint and sweet red cherry fruit all grace this chiseled, beautifully translucent Barbaresco...It is a positively stellar wine in every way."" (Oct 2020)
",16,[],BARBARESCO RISERVA - PRODUTTORI DEL BARBARESCO OVELLO 2017,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
4.8,0.60144746,6,75.99,"95 Points, Wine Advocate: ""Starting off this tasting of new Riservas from Produttori del Barbaresco is the 2016 Barbaresco Riserva Pora. This is a beautifully elegant and silky wine with a soft entry of wild berry fruit, lilac and wild rose. The bouquet opens gracefully with a fluid, slow-building intensity that feels silky and delicate to all the senses. It holds back from showing any overt or determined level of power, remaining instead silky and smooth throughout. It treads quietly and softly. Drink Date: 2024 - 2048."" (June 2021)
",132,[],BARBARESCO RISERVA - PRODUTTORI DEL BARBARESCO PORA 2017,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
4.3,0.60144746,3,149.99,"98 Points, Wine Advocate - ""Rabajà is known for its precision and extreme balance, and these qualities are especially pronounced in this excellent vintage...Sheer elegance is the impression you get upon first inspection, and the bouquet opens gradually to embrace wild berry, cherry, white stone, light spice, tar and hint of toasted hazelnut."" (Jun 2021)
",12,[],BARBARESCO RISERVA - PRODUTTORI DEL BARBARESCO RABAJA 2017,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
4.6,0.5958729,8,75.99,"98 Points, Wine Advocate - ""Rabajà is known for its precision and extreme balance, and these qualities are especially pronounced in this excellent vintage...Sheer elegance is the impression you get upon first inspection, and the bouquet opens gradually to embrace wild berry, cherry, white stone, light spice, tar and hint of toasted hazelnut."" (Jun 2021)
",121,[],BARBARESCO RISERVA - PRODUTTORI DEL BARBARESCO RABAJA 2017,,Italy Wine,15.0,0.0,Italy,42.6384261,12.674297,IT,ITA
